Probeset ID,Sequence ID,MGI ID,Gene Symbol,Gene Name,Chromosome,Start Coordinate,End Coordinate,Strand
10548176,BC027368,MGI:1915315,5930416I19Rik,RIKEN cDNA 5930416I19 gene,6,128307018,128312929,-
10548180,NM_133927,MGI:1915450,Itfg2,integrin alpha FG-GAP repeat containing 2,6,128359462,128374949,-
10548194,NM_010219,MGI:95543,Fkbp4,FK506 binding protein 4,6,128379753,128388695,-
10548207,NM_007376,MGI:87854,Pzp,pregnancy zone protein,6,128433591,128476738,-
10548244,---,---,,,,,,
10548246,XR_035003,---,,,,,,
10548248,NM_001001179,MGI:3039594,BC048546,cDNA sequence BC048546,6,128490300,128531624,-
10548286,NM_010737,MGI:107540,Klrb1a,killer cell lectin-like receptor subfamily B member 1A,6,128559245,128572992,-
10548295,ENSMUST00000032517,MGI:3647940,Clec2j,"C-type lectin domain family 2, member J",6,128602456,128607050,-
10548300,NM_001099918,MGI:96877,Klrb1,killer cell lectin-like receptor subfamily B member 1,6,128656526,128673064,-
10548307,NM_008527,MGI:107538,Klrb1c,killer cell lectin-like receptor subfamily B member 1C,6,128728503,128738598,-
10548314,NM_030599,MGI:107539,Klrb1b,killer cell lectin-like receptor subfamily B member 1B,6,128763724,128776317,-
10548326,NM_153506,MGI:3028921,Clec2e,"C-type lectin domain family 2, member e",6,129041850,129050934,-
10548333,NM_001033122,MGI:88343,Cd69,CD69 antigen,6,129217343,129225387,-
10548340,BC089479,MGI:2685920,4922502D21Rik,RIKEN cDNA 4922502D21 gene,6,129272183,129281814,-
10548345,NM_033078,MGI:1196250,Klrk1,"killer cell lectin-like receptor subfamily K, member 1",6,129560341,129573882,-
10548359,ENSMUST00000032261,MGI:1918433,Clec12b,"C-type lectin domain family 12, member B",6,129325533,129335521,-
10548367,NM_175526,MGI:2444151,Clec1a,"C-type lectin domain family 1, member a",6,129376706,129401839,-
10548375,NM_020008,MGI:1861431,Clec7a,"C-type lectin domain family 7, member a",6,129411611,129422790,-
10548385,NM_138648,MGI:1261434,Olr1,oxidized low density lipoprotein (lectin-like) receptor 1,6,129435264,129457183,-
10548396,NM_021378,MGI:1929720,Klrc3,"killer cell lectin-like receptor subfamily C, member 3",6,129589103,129593306,-
10548401,NM_010653,MGI:1336162,Klrc2,"killer cell lectin-like receptor subfamily C, member 2",6,129597514,129610707,-
10548409,NM_010652,MGI:1336161,Klrc1,"killer cell lectin-like receptor subfamily C, member 1",6,129616033,129628991,-
10548415,NM_001012520,MGI:3530275,Klri1,killer cell lectin-like receptor family I member 1,6,129647236,129667150,-
10548422,NM_177155,MGI:2443965,Klri2,killer cell lectin-like receptor family I member 2,6,129679059,129690502,-
10548430,NM_001014997,MGI:2685002,Gm156,predicted gene 156,6,129716586,129734288,-
10548437,NM_133203,MGI:2180674,Klra17,"killer cell lectin-like receptor, subfamily A, member 17",6,129781182,129826690,-
10548450,NM_008463,MGI:101903,Klra5,"killer cell lectin-like receptor, subfamily A, member 5",6,129849145,129867668,-
10548455,NM_016659,MGI:101907,Klra1,"killer cell lectin-like receptor, subfamily A, member 1",6,130313936,130336892,-
10548497,NM_008464,MGI:101902,Klra6,"killer cell lectin-like receptor, subfamily A, member 6",6,129963051,129976972,-
10548504,NM_010650,MGI:102968,Klra8,"killer cell lectin-like receptor, subfamily A, member 8",6,130065244,130079916,-
10548511,ENSMUST00000112029,MGI:1321153,Klra9,"killer cell lectin-like receptor subfamily A, member 9",6,130128771,130143130,-
10548513,NM_010651,MGI:1321153,Klra9,"killer cell lectin-like receptor subfamily A, member 9",6,130128771,130143130,-
10548525,NM_008459,MGI:1321093,Klra10,"killer cell lectin-like receptor subfamily A, member 10",6,130219212,130231946,-
10548532,NM_010651,MGI:1321153,Klra9,"killer cell lectin-like receptor subfamily A, member 9",6,130128771,130143130,-
10548535,NM_010648,MGI:101905,Klra3,"killer cell lectin-like receptor, subfamily A, member 3",6,130273307,130287592,-
10548541,XM_001480319,---,,,,,,
10548547,AK136154,MGI:3643376,Gm6600,predicted gene 6600,6,130680399,130697663,-
10548549,ENSMUST00000072940,MGI:3643462,Gm5581,predicted gene 5581,6,131116383,131132397,-
10548552,NM_008462,MGI:101906,Klra2,"killer cell lectin-like receptor, subfamily A, member 2",6,131169241,131197380,-
10548563,BC086787,MGI:1277096,Ptp4a1,protein tyrosine phosphatase 4a1,1,30997148,31006615,-
10548565,NM_025564,MGI:1913691,Magohb,mago-nashi homolog B (Drosophila),6,131234407,131243262,-
10548573,NM_172891,MGI:2141396,Styk1,serine/threonine/tyrosine kinase 1,6,131249162,131303615,-
10548585,NM_139117,MGI:2137670,Csda,cold shock domain protein A,6,131314876,131338468,-
10548598,---,---,,,,,,
10548600,ENSMUST00000082150,MGI:3054046,Hmgb1l,high mobility group box 1-like,6,131558311,131558889,-
10548602,NM_199156,MGI:2681278,Tas2r130,"taste receptor, type 2, member 130",6,131579910,131580848,-
10548606,NM_199154,MGI:2681207,Tas2r107,"taste receptor, type 2, member 107",6,131609176,131610102,-
10548608,NM_207016,MGI:2681203,Tas2r106,"taste receptor, type 2, member 106",6,131627978,131628904,-
10548610,NM_207011,MGI:2681185,Tas2r104,"taste receptor, type 2, member 104",6,131634854,131635762,-
10548612,NM_020501,MGI:2681195,Tas2r105,"taste receptor, type 2, member 105",6,131636579,131637481,-
10548614,NM_207019,MGI:2681218,Tas2r114,"taste receptor, type 2, member 114",6,131639152,131640081,-
10548616,---,---,,,,,,
10548622,NM_198669,MGI:2681872,Prb1,proline-rich protein BstNI subfamily 1,6,132156820,132160534,-
10548639,NM_198669,MGI:2681872,Prb1,proline-rich protein BstNI subfamily 1,6,132156820,132160534,-
10548653,NM_001024705,MGI:1927478,Prpmp5,proline-rich protein MP5,6,132261608,132264775,-
10548656,BC069935,MGI:3646668,Gm5154,predicted gene 5154,6,132388549,132391754,-
10548661,---,---,,,,,,
10548663,NM_207024,MGI:2681259,Tas2r121,"taste receptor, type 2, member 121",6,132650108,132651025,-
10548665,NM_207020,MGI:2681223,Tas2r115,"taste receptor, type 2, member 115",6,132687072,132688004,-
10548667,NM_181276,MGI:2681304,Tas2r136,"taste receptor, type 2, member 136",6,132727197,132728180,-
10548669,NM_207030,MGI:2681280,Tas2r131,"taste receptor, type 2, member 131",6,132906930,132907862,-
10548671,NM_207017,MGI:2681214,Tas2r109,"taste receptor, type 2, member 109",6,132930033,132930983,-
10548673,NM_207021,MGI:2681242,Tas2r117,"taste receptor, type 2, member 117",6,132752919,132753911,+
10548675,ENSMUST00000032317,MGI:1890257,Tas2r103,"taste receptor, type 2, member 103",6,132986181,132987119,-
10548677,NM_021562,MGI:2681298,Tas2r140,"taste receptor, type 2, member 140",6,133004873,133005811,-
10548679,---,---,,,,,,
10548681,---,---,,,,,,
10548684,XR_031383,---,,,,,,
10548687,AB256662,MGI:3648674,Gm5886,predicted gene 5886,6,133707855,133717426,-
10548692,NM_010594,MGI:96653,Kap,kidney androgen regulated protein,6,133799873,133803685,-
10548697,---,---,,,,,,
10548699,XR_035025,---,,,,,,
10548701,NM_008514,MGI:1298218,Lrp6,low density lipoprotein receptor-related protein 6,6,134396494,134516983,-
10548727,---,---,,,,,,
10548729,NM_026345,MGI:1914979,Mansc1,MANSC domain containing 1,6,134559228,134582506,-
10548735,NM_130447,MGI:1917936,Dusp16,dual specificity phosphatase 16,6,134665491,134742643,-
10548745,NM_008157,MGI:892973,Gpr19,G protein-coupled receptor 19,6,134819126,134847943,-
10548752,---,---,,,,,,
10548754,NM_053118,MGI:1935037,Gprc5d,"G protein-coupled receptor, family C, group 5, member D",6,135056009,135068301,-
10548761,NM_013546,MGI:1333880,Hebp1,heme binding protein 1,6,135087537,135118233,-
10548769,NM_010352,MGI:1194499,Gsg1,germ cell-specific gene 1,6,135187347,135204344,-
10548779,NM_029595,MGI:1923650,Pbp2,phosphatidylethanolamine binding protein 2,6,135259802,135260365,-
10548785,NM_009342,MGI:98643,Dynlt1b,dynein light chain Tctex-type 1B,17,6429260,6435444,+
10548788,---,---,,,,,,
10548791,NM_008171,MGI:95821,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",6,135681645,136123529,-
10548808,---,---,,,,,,
10548810,BC099944,---,,,,,,
10548815,ENSMUST00000058713,MGI:2141773,E330021D16Rik,RIKEN cDNA E330021D16 gene,6,136350737,136351852,-
10548817,BC019793,MGI:1914107,Plbd1,phospholipase B domain containing 1,6,136560591,136610449,-
10548829,NM_001127318,MGI:106903,Gucy2c,guanylate cyclase 2c,6,136645806,136730286,-
10548857,NM_175652,MGI:2448443,Hist4h4,"histone cluster 4, H4",6,136752589,136752900,-
10548859,NM_021714,MGI:1891823,Wbp11,WW domain binding protein 11,6,136762175,136776754,-
10548871,NM_001039558,MGI:2443451,C030030A07Rik,RIKEN cDNA C030030A07 gene,6,136778448,136783973,-
10548875,NM_026639,MGI:1202710,Art4,ADP-ribosyltransferase 4,6,136796972,136806254,-
10548879,NM_008597,MGI:96976,Mgp,matrix Gla protein,6,136820957,136824326,-
10548884,NM_026983,MGI:1916437,Erp27,endoplasmic reticulum protein 27,6,136855832,136870701,-
10548892,NM_007486,MGI:101940,Arhgdib,"Rho, GDP dissociation inhibitor (GDI) beta",6,136872044,136890420,-
10548899,NM_181988,MGI:2665139,Rerg,"RAS-like, estrogen-regulated, growth-inhibitor",6,137003346,137119018,-
10548905,NM_007945,MGI:104684,Eps8,epidermal growth factor receptor pathway substrate 8,6,137425766,137603397,-
10548931,BC141332,MGI:3607714,Slc15a5,"solute carrier family 15, member 5",6,137932107,138021717,-
10548940,NM_207222,MGI:102810,Lmo3,LIM domain only 3,6,138311439,138530489,-
10548948,NM_015777,MGI:1354380,Igbp1b,immunoglobulin (CD79A) binding protein 1b,6,138605616,138606965,-
10548951,NM_001128090,MGI:3642998,Rergl,RERG/RAS-like,6,139441735,139450395,-
10548957,NM_054066,MGI:2150308,Plcz1,"phospholipase C, zeta 1",6,139938197,139989978,-
10548972,---,---,,,,,,
10548976,NM_001048058,MGI:1914921,Rpl38,ribosomal protein L38,11,114529838,114533645,+
10548978,NM_013797,MGI:1351891,Slco1a1,"solute carrier organic anion transporter family, member 1a1",6,141855803,141895483,-
10548996,NM_030687,MGI:1351896,Slco1a4,"solute carrier organic anion transporter family, member 1a4",6,141753961,141804720,-
10549012,NM_001081318,MGI:3647159,Gm6614,predicted gene 6614,6,141920717,141957266,-
10549025,NM_023718,MGI:1351906,Slco1a6,"solute carrier organic anion transporter family, member 1a6",6,142034299,142134674,-
10549041,NM_130861,MGI:1351865,Slco1a5,"solute carrier organic anion transporter family, member 1a5",6,142182748,142271501,-
10549055,---,---,,,,,,
10549057,NM_023042,MGI:103021,Recql,RecQ protein-like,6,142298862,142335607,-
10549079,NM_145572,MGI:2385254,Gys2,glycogen synthase 2,6,142371133,142421629,-
10549097,NM_008492,MGI:96763,Ldhb,lactate dehydrogenase B,6,142438769,142456477,-
10549102,NM_008428,MGI:1100508,Kcnj8,"potassium inwardly-rectifying channel, subfamily J, member 8",6,142513459,142519876,-
10549108,NM_021041,MGI:1352630,Abcc9,"ATP-binding cassette, sub-family C (CFTR/MRP), member 9",6,142536382,142650794,-
10549154,ENSMUST00000087502,---,,,,,,
10549162,NM_011374,MGI:106011,St8sia1,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1",6,142770065,142912972,-
10549171,NM_029081,MGI:1921991,5730419I09Rik,RIKEN cDNA 5730419I09 gene,6,142959440,143048627,-
10549200,NM_011444,MGI:98367,Sox5,SRY-box containing gene 5,6,143776945,144730497,-
10549219,ENSMUST00000100814,---,,,,,,
10549222,NM_001024468,MGI:104861,Bcat1,"branched chain aminotransferase 1, cytosolic",6,144942355,145024704,-
10549237,NM_177222,MGI:2444480,Casc1,cancer susceptibility candidate 1,6,145123354,145159490,-
10549256,NM_021284,MGI:96680,Kras,v-Ki-ras2 Kirsten rat sarcoma viral oncogene homolog,6,145165219,145198759,-
10549265,NM_028742,MGI:1921321,Ifltd1,intermediate filament tail domain containing 1,6,145313654,145562839,-
10549276,NM_024469,MGI:1930704,Bhlhe41,"basic helix-loop-helix family, member e41",6,145806763,145814078,-
10549282,NM_019923,MGI:99418,Itpr2,"inositol 1,4,5-triphosphate receptor 2",6,146056821,146450745,-
10549341,NM_138757,MGI:1918427,4933424B01Rik,RIKEN cDNA 4933424B01 gene,6,146498154,146526357,-
10549361,NM_026281,MGI:1914873,Tm7sf3,transmembrane 7 superfamily member 3,6,146550874,146591346,-
10549375,NM_001111300,---,,,,,,
10549377,BC052362,MGI:1920594,1700034J05Rik,RIKEN cDNA 1700034J05 gene,6,146898851,146902944,-
10549382,NM_001034903,MGI:3645619,Gm5887,predicted gene 5887,6,147023582,147035554,-
10549386,---,---,,,,,,
10549388,NM_008970,MGI:97800,Pthlh,parathyroid hormone-like peptide,6,147200623,147212689,-
10549396,XR_035211,---,,,,,,
10549402,NM_026168,MGI:1914706,Ergic2,ERGIC and golgi 2,6,148127601,148160896,-
10549420,NM_198967,MGI:3039590,Tmtc1,transmembrane and tetratricopeptide repeat containing 1,6,148180952,148392911,-
10549442,---,---,,,,,,
10549445,---,---,,,,,,
10549447,NM_001081113,MGI:2444611,Ipo8,importin 8,6,148719205,148779989,-
10549473,NM_181541,MGI:2448541,Caprin2,caprin family member 2,6,148791014,148844759,-
10549495,NM_009093,MGI:107681,Rps29,ribosomal protein S29,12,70258709,70260173,-
10549497,NM_019643,MGI:1929091,Fam60a,"family with sequence similarity 60, member A",6,148869557,148894989,-
10549504,NM_177192,MGI:2444273,Dennd5b,DENN/MADD domain containing 5B,6,148936593,149050202,-
10549506,NM_177192,MGI:2444273,Dennd5b,DENN/MADD domain containing 5B,6,148936593,149050202,-
10549530,---,---,,,,,,
10549532,---,---,,,,,,
10549534,---,---,,,,,,
10549536,NM_001113424,MGI:2442933,Amn1,antagonist of mitotic exit network 1 homolog (S. cerevisiae),6,149105669,149137234,-
10549544,ENSMUST00000100766,---,,,,,,
10549546,NM_025348,MGI:1913341,Ndufa3,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 3",7,3568975,3571765,+
10549552,NM_027328,MGI:1916238,Prpf31,PRP31 pre-mRNA processing factor 31 homolog (yeast),7,3581587,3594088,+
10549569,NM_146176,MGI:2385261,Cnot3,"CCR4-NOT transcription complex, subunit 3",7,3596892,3612710,+
10549582,NM_024168,MGI:1913328,Tsen34,tRNA splicing endonuclease 34 homolog (S. cerevisiae),7,3644977,3652625,+
10549588,NM_029767,MGI:1924096,Rps9,ribosomal protein S9,7,3655595,3658503,+
10549592,---,---,,,,,,
10549594,NM_021324,MGI:1889007,Ttyh1,tweety homolog 1 (Drosophila),7,4071010,4088308,+
10549615,NM_172736,MGI:2142195,Leng8,leukocyte receptor cluster (LRC) member 8,7,4088641,4099775,+
10549633,AK006430,MGI:3704279,,,,,,
10549635,NM_001081239,MGI:3647196,Lilra5,"leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 5",7,4189356,4195065,+
10549645,---,---,,,,,,
10549647,NM_010746,MGI:1336212,Ncr1,natural cytotoxicity triggering receptor 1,7,4289326,4296766,+
10549653,NM_009729,MGI:88116,Atp6v0c,"ATPase, H+ transporting, lysosomal V0 subunit C",17,24300833,24306647,-
10549655,NM_026146,MGI:1914675,Eps8l1,EPS8-like 1,7,4412276,4431006,+
10549679,NM_001003920,MGI:2685946,Brsk1,BR serine/threonine kinase 1,7,4642206,4667599,+
10549700,NM_146177,MGI:2385262,Suv420h2,suppressor of variegation 4-20 homolog 2 (Drosophila),7,4691717,4699116,+
10549708,ENSMUST00000013235,MGI:1925302,Tmem190,transmembrane protein 190,7,4734550,4735943,+
10549714,NM_009081,MGI:101839,Rpl28,ribosomal protein L28,7,4744476,4746164,+
10549721,---,---,,,,,,
10549723,NM_170759,MGI:2665174,Zfp628,zinc finger protein 628,7,4870378,4873600,+
10549730,NM_201355,MGI:3039561,Nat14,N-acetyltransferase 14,7,4874217,4876604,+
10549733,NM_173008,MGI:3606211,A430110N23Rik,RIKEN cDNA A430110N23 gene,7,4877446,4896399,+
10549748,NM_025324,MGI:1916740,Zfp524,zinc finger protein 524,7,4967110,4970090,+
10549751,NM_001033383,MGI:2442656,Zfp865,zinc finger protein 865,7,4971978,4984740,+
10549758,BC147185,MGI:1924293,4632433K11Rik,RIKEN cDNA 4632433K11 gene,7,4985720,4986848,+
10549760,BC066001,MGI:1916242,Zfp580,zinc finger protein 580,7,5003591,5005325,+
10549762,NM_146178,MGI:2385900,Ccdc106,coiled-coil domain containing 106,7,5007754,5012387,+
10549770,NM_133671,MGI:98886,U2af2,U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2,7,5019632,5031535,+
10549780,NM_010147,MGI:1333763,Epn1,epsin 1,7,5031837,5049780,+
10549794,NR_003622,MGI:3643170,Gm5065,predicted gene 5065,7,5302144,5312284,+
10549797,NM_030741,MGI:3033471,Vmn1r62,vomeronasal 1 receptor 62,7,5626206,5628197,+
10549802,NM_011296,MGI:98146,Rps18,ribosomal protein S18,17,34088944,34092586,-
10549804,NM_031389,MGI:1890518,Nlrp4c,"NLR family, pyrin domain containing 4C",7,5996763,6056751,+
10549813,NM_028316,MGI:1923365,Zfp444,zinc finger protein 444,7,6123828,6142951,+
10549820,NM_178028,MGI:2663979,Galp,galanin-like peptide,7,6148692,6167739,+
10549827,NM_133204,MGI:2159640,Zscan5b,zinc finger and SCAN domain containing 5B,7,6173880,6191025,+
10549836,AY226991,MGI:3643580,Gm6792,predicted gene 6792,7,6204312,6233668,+
10549842,NM_001024928,MGI:2442757,Zfp667,zinc finger protein 667,7,6238181,6259485,+
10549849,NM_001025163,MGI:107783,Zfp78,zinc finger protein 78,7,6324068,6332201,+
10549854,NM_175247,MGI:99175,Zfp28,zinc finger protein 28,7,6336080,6347755,+
10549862,NM_177061,MGI:3031178,Olfr1344,olfactory receptor 1344,7,6392547,6393607,+
10549869,NM_146915,MGI:3031170,Olfr1336,olfactory receptor 1336,7,6413222,6414166,+
10549871,NM_146916,MGI:3031180,Olfr1346,olfactory receptor 1346,7,6426823,6427764,+
10549873,---,---,,,,,,
10549875,NM_146389,MGI:3031184,Olfr1350,olfactory receptor 1350,7,6522704,6523630,+
10549877,---,---,,,,,,
10549879,NM_021323,MGI:1888998,Usp29,ubiquitin specific peptidase 29,7,6913871,6916480,+
10549886,AF365933,MGI:2151059,Zfp264,zinc finger protein 264,7,,,
10549889,NM_001080966,MGI:1321119,Aurkc,aurora kinase C,7,6948154,6955656,+
10549899,NM_146179,MGI:2444763,Zfp418,zinc finger protein 418,7,7124041,7136273,+
10549904,NM_009489,MGI:1316711,Vmn2r37,"vomeronasal 2, receptor 37",7,8954257,8972355,+
10549917,NM_198961,MGI:3037819,Vmn2r43,"vomeronasal 2, receptor 43",7,9866727,9882979,+
10549921,NM_198961,MGI:3037819,Vmn2r43,"vomeronasal 2, receptor 43",7,9866727,9882979,+
10549923,NM_009489,MGI:1316711,Vmn2r37,"vomeronasal 2, receptor 37",7,8954257,8972355,+
10549929,NM_001113468,MGI:1923479,Vmn2r29,"vomeronasal 2, receptor 29",7,7184038,7200039,-
10549932,BC071238,MGI:1919966,2810047C21Rik1,RIKEN cDNA 2810047C21 gene 1,7,10450616,10462304,-
10549938,NM_009489,MGI:1316711,Vmn2r37,"vomeronasal 2, receptor 37",7,8954257,8972355,+
10549945,NM_134229,MGI:2159632,Vmn1r67,vomeronasal 1 receptor 67,7,11032160,11033077,+
10549947,NM_134228,MGI:2159699,Vmn1r70,vomeronasal 1 receptor 70,7,11218936,11219832,+
10549949,NM_172481,MGI:3056570,Nlrp4b,"NLR family, pyrin domain containing 4B",7,11273142,11315517,+
10549962,XR_033395,---,,,,,,
10549964,NM_001110316,MGI:3708485,Zscan4f,zinc finger and SCAN domain containing 4F,7,11983264,11988090,+
10549968,XR_032262,---,,,,,,
10549972,NM_001110316,MGI:3708485,Zscan4f,zinc finger and SCAN domain containing 4F,7,11983264,11988090,+
10549976,XR_034250,---,,,,,,
10549979,XR_034250,---,,,,,,
10549982,NM_134203,MGI:2159641,Vmn1r73,vomeronasal 1 receptor 73,7,12341606,12342517,+
10549984,NM_134206,MGI:2159644,Vmn1r74,vomeronasal 1 receptor 74,7,12432124,12433038,+
10549986,NM_134207,MGI:2159645,Vmn1r75,vomeronasal 1 receptor 75,7,12465692,12466609,+
10549988,NM_134208,MGI:2159646,Vmn1r78,vomeronasal 1 receptor 78,7,12737813,12738754,+
10549990,NM_134232,MGI:2159654,V1rg10,"vomeronasal 1 receptor, G10",5,3000138,3001058,-
10549992,NM_134204,MGI:2159642,Vmn1r80,vomeronasal 1 receptor 80,7,12778314,12779240,+
10549994,---,---,,,,,,
10549996,NM_134234,MGI:2159656,Vmn1r82,vomeronasal 1 receptor 82,7,12890154,12891068,+
10549998,---,---,,,,,,
10550003,NM_026112,MGI:1914620,Zfp606,zinc finger protein 606,7,13063642,13081584,+
10550015,BC087883,MGI:1920340,2900092C05Rik,RIKEN cDNA 2900092C05 gene,7,13097866,13141672,+
10550022,AF339082,MGI:2142116,Psip1,PC4 and SFRS1 interacting protein 1,4,83101584,83132363,-
10550025,XR_033648,---,,,,,,
10550029,NM_022981,MGI:1890378,Zfp110,zinc finger protein 110,7,13420110,13435926,+
10550039,NM_153802,MGI:2389445,Zfp128,zinc finger protein 128,7,13466526,13478771,+
10550047,NM_001001447,MGI:2443312,Zscan22,zinc finger and SCAN domain containing 22,7,13483164,13494432,+
10550052,NM_009095,MGI:1097682,Rps5,ribosomal protein S5,7,13507639,13512035,+
10550059,BC141220,MGI:1924198,2310014L17Rik,RIKEN cDNA 2310014L17 gene,7,13512765,13516421,+
